post_url,post_text,comment_author,comment_time,comment_text
https://www.threads.com/@ppak.33/post/DRMy4z2k_zu,,,2025-11-18,"ppak.33
王大陸

相信我，王大陸真是寶藏男孩…
1. 在服役與不服役之間，選擇服刑
2. 掀不開特斯拉門，掀了台灣演藝圈男星們
3. 今天和法官表示出門太趕忘記帶身分證￼，開庭跟開溜之間，選擇了開天窗 
1
/
2
7.8 萬
786
2,822
2.1 萬
熱門
查看動態"
https://www.threads.com/@ppak.33/post/DRMy4z2k_zu,,,2025-11-18,"ppak.33
王大陸

原po-美到沒朋友 
2
/
2
1,667
1
1
14"
https://www.threads.com/@ppak.33/post/DRMy4z2k_zu,,,2025-11-19,"lylawconnolly

王大陸不是什麼「珍貴的大男孩」。他是個油膩的中年人，教唆人暴力造成重傷害，又蠢又邪惡，一點也不好笑不可愛。請不要娛樂化他長期勾結犯罪集團詐騙逃兵的行為。永遠抵制王大陸，也拒絕這種為逃兵藝人洗白的話術。
43
2"
https://www.threads.com/@ppak.33/post/DRMy4z2k_zu,,,2025-11-18,"chuang.chunyu

他在舞台跟電視台間，選擇送給了大家大平台
9,620
7
16
288"
https://www.threads.com/@ppak.33/post/DRMy4z2k_zu,,,2025-11-19,"mei.__0212

在閃兵與逃兵之間，選擇了當天兵🙂
5,196
3
5
142"
https://www.threads.com/@ppak.33/post/DRMy4z2k_zu,,,2025-11-18,"jaffhaha

4.他的行事真的沒在低調
但有在低能
4,097
4
3
112"
https://www.threads.com/@ppak.33/post/DRMy4z2k_zu,,,2025-11-18,"valentinahou

雖然很好笑沒錯但還是要提醒大家他是又蠢又壞喔！他可是教唆打人還想跟黑幫勾結喔。
2,375
9
11
14"
https://www.threads.com/@ppak.33/post/DRMy4z2k_zu,,,2025-11-18,"fannyball23

我覺得台灣的警政署可以頒獎給他：最佳線民貢獻度獎。
1,564
5
3
11"
https://www.threads.com/@ppak.33/post/DRMy4z2k_zu,,,2025-11-18,"ninococomonica

他真的太謎了？！
說真的其實他根本不用花那360萬直接去做個智力測驗一切就解決了
808
7
1
17"
https://www.threads.com/@ppak.33/post/DRMy4z2k_zu,,,2025-11-18,"wk_juang

總是能創造A跟B以外的選項！
879
1
14"
https://www.threads.com/@ppak.33/post/DRMy4z2k_zu,,,2025-11-18,"ppak.33

·
作者
陸子力學
458
5"
https://www.threads.com/@ppak.33/post/DRMy4z2k_zu,,,2025-11-18,"sakura7533967

他跟向佐可以組團合稱富二呆
836
6
1
51"
https://www.threads.com/@ppak.33/post/DRMy4z2k_zu,,,2025-11-18,"chihyunnnnnnn

4記錯簡廷芮的婚禮日期 直接沒去 開天窗事件在+1
630
4
26"
https://www.threads.com/@ppak.33/post/DRMy4z2k_zu,,,2025-11-19,"marvelman9453

如果當時他有問AI，或許不用花到360萬
545
6
1
17"
https://www.threads.com/@ppak.33/post/DRMy4z2k_zu,,,2025-11-18,"omia.com.tw

又讓我找到機會用這張圖
595
1
1
3"
https://www.threads.com/@ppak.33/post/DRMy4z2k_zu,,,2025-11-18,"ppak.33

·
作者
你好用心
25"
https://www.threads.com/@ppak.33/post/DRMy4z2k_zu,,,2025-11-18,"longrung16888

僅憑一己之力 把我那年代的男明星送去服刑 我要重新認識男明星了
417
1
1"
https://www.threads.com/@ppak.33/post/DRMy4z2k_zu,,,2025-11-18,"ppak.33

·
作者
就像當年我看的馬刺和湖人3巨頭已經不存在了
36
1"
https://www.threads.com/@ppak.33/post/DRMy4z2k_zu,,,2025-11-19,"hhe768

你是說當年歐布連線的時候嗎"
