comment_id,用戶名稱,留言內容,留言時間
419,Icac Chut Yi Yut,死有餘辜,38週
420,Icac Chut Yi Yut,死蝗蟲,38週
421,Icac Chut Yi Yut,2015年8月1號2號炎炎夏日人山人海逼我一個人開池，態度仲好惡劣,38週
422,Sandra Huang,演技差人品也差,38週
423,Icac Chut Yi Yut,仇人leo soon kin man用粗口鬧五星級酒店高層,38週
424,小婷暗黑破壞神重製板（d2r專家級）專業代練,其實這件不能完全怪我們大陸，因爲特斯拉的車門真的很難開難免動氣。昨天也因爲大陸尋仇的事件讓tsla stock開盤時一度重挫了8%！（筆者截稿前致電伊隆嬤尚未回應）。,伊隆嬤真的要正視Tesla這個設計缺陷，不然以後還有誰敢買特斯拉開uber。
425,Icac Chut Yi Yut,屙屎功,38週
426,陳威宇,你這麽爛 台灣人知道嗎,38週
427,林絜,好誇張哦 ，還記下車牌報仇，太恐怖了，大家小心，到時就用你的ip找到你家，到時換他弄你了,38週
428,孫曉曉,林傑,要弄就來阿，反正罰錢坐牢是王大陸在做，想要更多犯法的紀錄嗎？
429,Lan Dang Zhen,不敢當兵還敢烙人？咖小啊,38週
430,Alan Chen,還好你演的我都沒看過，以後也不會看，爛咖,38週
431,彭一花,兵役都不敢當…法官請重判,38週
432,楊大衛,了然,38週
433,鄭仁宏,大平台沒有，準備上刑臺吧你,38週
434,Chirs Yi,你爸沒教你怎麼開特斯拉車門嗎？,38週
435,王衍駿,你~~GG了,38週
436,林江龍,要做之前,為何你都不先去請教周杰倫或是羅志祥？
437,Sea Chen,比什麼中指,https://www.threads.net/@news.ebc/post/DGzhoxjJyNW......
438,Jose Ganbaoni,跩三小？叫你兄弟出來 我想輸贏 私訊我,38週
439,Willy Nitro,Ricky Yin,要打爸爸ne
440,汪汪,既逃兵又打人？,38週
441,Hozhong YU,大陸人素質就是嘎嘎猛,38週
442,張恩誠,回大陸當王吧,38週
443,Meng Huang,真的要去牢動囉，舒服,38週
444,楊卓智,Hi 娘炮,38週
445,蔡冠賢,可悲啊,38週
446,呂偉聖,哈哈 要不是逃兵 我還真的不知道有這個藝人 也算是聲名大噪了啦,然後逃兵就逃兵 政府還給一個閃兵的名目，然後不用關了
447,David Chou,公益是假的，打人是真的,38週
448,郭宣佑,看來你的演藝生涯也到此為止了,人品那麼爛，真的是人前人後一個樣好假掰
449,李秀秀,退出吧，你以後也完了。,38週
450,Jeng Steven,殺人未遂還逃兵，你眼力是葉完蛋了，以後不要再復出了。,38週
451,張宏洧,恭喜暫時不用當兵了 不過要當囚犯摟,祝刑安
452,痞帥,黃竣佑,辣
453,毛菌,原來是你...但是你是誰,38週
454,Jimmy Wang,你真的蠻笨的,38週
455,Vincent Arron,仗著爸爸有錢喔？做爸爸的也不會管教嗎,38週
456,Tseng Wun,生命發光覺說殺人未遂,38週
457,黃建瑋,·,追蹤
458,Fan Weida,王大陸,逃兵還打人，真的是黑道集團身份，太無法無天了。我也讓全球知道你的囂張行為。
459,Bug Lin,38週,讚
460,Bug Lin,38週,讚
461,Bug Lin,38週,讚
462,張少萁,逃兵又僞善 呵,38週
463,Anna Lee,這個看起來就很像假愛心，想要好的車接送多付點錢很難嗎？大家都是混口飯吃又不像你家有錢，總之演藝圈也不缺你一個，長得普普也沒很厲害的代表座，只有好笑的大平台詞彙多讀點書吧,38週
464,Blazers Lee,原來是不想當兵才去殺人啊。厲害,38週
465,李秉耘,弱智王大陸,38週
466,林志豪,了然,38週
467,徐政傑,真好，逃兵又打人還教唆殺人….可悲的人！,38週
468,海陸小牛,很會打？,38週
469,陳佳冠,王大陸,的媽媽是北港香爐
470,Lo Eric,給你這個大平台然後閃兵、打人？滾回你的中國大陸吧,38週
471,Wang Amy,希望刑責輕一點,粉絲們會等你出來的
472,張喆寧,Wang Amy,順個老雞掰 那司機的命就不重要嗎 死了活該？
473,張恩庭,Wang Amy,希望刑責重一點
474,陳育晟,狂，超狂,38週
475,Lai Yi-Fong,大陸王～逃兵加上教唆傷害……垃圾必備條件,38週
476,AZ Wu,關沒了？上樑不正下樑也垃圾,38週
477,デ胖大衛,真替你父母丟臉,38週
478,楊竣羽,菜B巴,38週
479,陳筱雯,他有IG,38週
480,Yu Fak,王大陸是畜牲之類！！畜牲！！,38週
481,Jason Lee,不但逃兵還只因為不高興就叫人去把一個uber司機差點打死. 這種流氓應該把他關個十幾年.,38週
482,Kangkitty,Oh 不,38週
483,Kangkitty,電影有陰影了,38週
484,Hồ Nguyên Thái,名子都叫大陸了,竟然這麼愛終國
485,張喆寧,喔,38週
486,Wang Amy,張喆寧,看不出我反串嗎 抱歉
487,Chirs Yi,デ胖大衛,就他父母教出來的啊！！
488,Tzi Jim,老89，除了嘴大還有什麼特點？,38週
489,慕容隆,加油嘿,38週
490,Matthew Chan,逃兵,38週
491,莊凱勛,大頭貼一副要打人的樣子,喔還真打阿
492,洪晟富,出來面對不是很會打,38週
493,風間俊介,逃兵還教唆打人，真的是有夠不要臉,38週
494,慕容隆,恭喜再提一案，洗洗睡了！跟當初揍司機的麻可以唷一起在演藝圈退休。,38週
495,洪爺,因小失大,38週
496,Sea Chen,大頭症 很屌,https://youtu.be/rARjHqFPB-k?si=IzWqJAKTWHlXXSLT
497,Anya Wu,你好可憐 不是很有錢嗎？怎麼會連特斯拉的開門方式也不知道,38週
498,張嘉倫,"洪仲丘 事件後,義務役都算是夏令營了",38週
499,馬小光,不要到時候說什麼你什麼0期請求輕判,38週
500,中華幹話交流協會,·,追蹤
501,林爵,恭喜不用當兵了,38週
502,Jhao Qin,超可悲 逃兵還要殺人,38週
503,Hsueh Huang,嘿！大人殺人犯！！,38週
504,維尼,惡劣行徑應被羈押,38週
505,Ping Ping Pai,??怎麼有毆打計程車司機的新聞?,38週
506,何小花,給狗幹一幹啦賤種,38週
507,阮大常,幹你娘 哪裡的拉,公司報出來
508,林召黃,大平台,38週
509,謝曜丞,還拍凌虐影片，你真的是個王X,38週
510,吳孟忠,屁孩，逃兵還教嗦殺人，你很強嗎？敢出來面對嗎？笑你不敢,38週
511,林源源,你真的很糟糕,38週
512,謝曜丞,有種出來單挑,38週
513,謝曜丞,還我手機啦，手機啦,38週
514,Chen Yen Yen,哈哈哈..滿滿的死刑台...,38週
515,Anya Wu,你好像智障中二生 知道嗎？我看你未來影劇路應該也沒了啦,38週
516,葉泓廷,丟臉 可憐,38週
517,Jebai Lin,某懶趴欸咖小,38週
518,張喆寧,Anya Wu,他就扶不起的阿斗
519,馬小光,阮大常,你先有錢吃午餐再說吧，還阿兄勒
520,許建勳,哇！劣跡藝人，蓋章,38週
521,Vivian Qiu,都幾歲了還烙人打司機,老屁孩 老89
522,吳龍,不想當兵？把你那沒用的卵蛋切掉就可以啦,38週
523,吳龍,垃圾人,38週
524,林俊雄,流氓耶好可怕，改天看到你要快跑等等被打,38週
525,Sally Shu,王先生您好，門把是這樣使用的喲,m
526,Mila Wang,接機的車不高檔，你以為你的屁股是黃金嗎？有人願意接送就要感謝了,38週
527,謝曜丞,你們這些演電影學生劇的，,王X陸，柯X東 等，真的都是一群垃X
528,Bryan Ebokc,滿滿的犯罪平台,38週
529,謝曜丞,男版Makiyo,38週
530,張喆寧,Tzi Jim,還有腦子笨
531,阿扁巴巴大俠,阮大常,吵起來吵起來
532,馬小光,阮大常,怎麼能把自己的父母形容成這樣，辛苦了
533,阮大常,馬小光,供三小 講人話 你個傻屌
534,馬小光,阮大常,別把您父母實際狀況講出來，抱歉說了實話
535,阮大常,馬小光,低能兒 魯蛇一個 只會這句 摳連
536,馬小光,阮大常,跟你妹
537,阮大常,馬小光,幹你娘 單挑阿 哪裡的拉 跟誰的 出來講阿
538,Sharon Chang,吳龍,我就是欣賞你這樣講話很實在
539,Chirs Yi,Sally Shu,晚了！人都要被關進去了
540,Chirs Yi,Mila Wang,他自認是影帝啦
541,石侑倫,笑死了 當兵很難嗎,38週
542,黃大欣,有錢看人不爽就可以打人,逃兵是你家的事，叫唆打人打司機就是全台灣人的事，不喜歡平台叫的車不會自己開車去嗎，馬的，一群敗類
543,陳翰,90萬粉絲 還不退啊 智商要不要測一下,38週
544,王友道,豪爽哦，被抓去關囉,38週
545,王凱基,大平台退伍後滾回大陸吧！,38週
546,Andyy Andyy,王共匪,38週
547,陳拉拉,這種咖 台灣再用這種也可以倒一倒了,38週
548,阮大常,幹你娘 定勾雞阿,我肏你全家
549,Edsin,拿掉明星光環，就是個活生生的老89。當時捧你紅的經紀人，應該是眼睛蝦了,38週
550,黃長興,4個月也要逃 弱爆,還烙人打司機 演藝路要到盡頭了
551,謝曜丞,你真的是垃圾中的垃圾，逃兵又教唆打人，關死你這王八,38週
552,劉誠,逃兵又打人 你很秋喔,38週
553,陳彥婷,打啥小邱啥小 像你這種人不配活在世界上 你捏老二自殺吧你 你一定也有性侵別人 你這種拉基,38週
554,Small White,逃兵打人,38週
555,林崴仁,滿滿的大雞排,38週
556,林崴仁,好凶唷，這樣就找人打司機,38週
557,馬小光,希望你別被潑屎,38週
558,古明山,可以把自己的名聲搞臭成這樣！真是服了你了 王先生,38週
559,Chirs Yi,你再楸啊！！！！,38週
560,Chirs Yi,沒有下限的渣！你到底霸凌多少台灣人？？,38週
561,洪稟宸,來互打啊 大陸,38週
562,吳松,死大陸人囂張敢打台灣人判死刑謝謝,38週
563,Ni Yuan,打人喔,38週
564,莊承龍,做人要有羞恥心,不要以為偷雞摸狗幹了不要臉的事情不會被發現
565,吳北北,放心啦，關完出來，洗心革面，台灣迷妹還是會接受你的，啾咪。,38週
566,陳郁偉,逃兵還教唆打人,為什麼走的不是這種劣跡藝人
567,Yang Lin,陳郁偉,哇咧刮緊
568,零奌参,你很屌欸，對岸那套搬來台灣玩喔,38週
569,池佩荺,這是王大陸教唆打人的游翔閔,38週
570,凱莉張,無法無天，大形,38週
571,池佩荺,該關就抓去關 教唆打司機就是不對，雖然我在健身房看過你，你不自愛真的沒辦法，打人是無法解決事情的，司機應該現在很可憐，他被打的不知道有沒有後遺症還有後續的賠償休養治療等等的問題,38週
572,Neil Chen,又是逃兵又是打人…,這篇文章真是諷刺
573,がんりん にゃれ,大陸還是回大陸去吧,38週
574,凱莉張,沒路用,不是個男人
575,Robin Chee,你的爸爸從小砸大錢，,送你上私立復興中小學，
576,高于宸,Robin Chee,我如果是他爸...當初栽培這小子這錢拿去嫖妓可以爽很久
577,Chirs Yi,Robin Chee,阿斗能念到高職也是難為他了
578,Robin Chee,你這種人要做公益嗎？,卒仔一個。
579,廖佳昌,垃圾,38週
580,Ben Wang,"爛東西,徹底爛透了",去你的大平台好好的丟人現眼吧
581,孫小豪,所以準備好要去死了嗎？我是希望不要啦！,38週
582,郭裕民,大頭症,38週
583,范揚松,這坨垃圾怎麼還沒死,38週
584,Jubbei Samuro,逃兵加殺人未遂 真的是廢物中的廢物 敗類中的敗類,38週
585,Warren Pai,搞不懂怎麼會有人喜歡看你拍戲 我每次都轉台,38週
586,張小鵰,哇！兇欸！,無能逃兵！還找黑道打人欸！好兇喔！打司機！垃圾
587,陳元山,走喔~來打人喔,38週
588,Mortis Mutsumi,劣跡藝人兩邊都沒得混嘍,38週
589,林光懋,進去給人教訓也好,38週
590,李國鋒,牢房地板好硬又好冷！習主席救救王大陸,38週
591,李國鋒,今天早餐牢房吃什麼？王大陸一定吃不下，牢房早餐爛死了！怎麼辦，嬌生慣養的她,38週
592,尹鮮森,企轟淦啦，笨色,38週
593,陳萬,·,追蹤
594,方詠默,他已經沒在用這粉專了吧？四五年沒更新…果然是往大陸去了！,人品不好，逃兵又傷人。
595,Pi Pi Yen,GG,38週
596,馬小光,關6年11月 出來再當一年兵，大陸把你列黑名單了ㄟ,38週
597,李國鋒,馬小光,小心他反攻大陸！
598,Chen YC,好牛逼欸，毆打司機，恭喜你要成為前科藝人了,38週
599,Wei Huang,殺人兇手,38週
600,Janssen Liao,啊就不敢面對啊,38週
601,魯瑞誠,為什麼逃兵! 為什麼殺人未遂!劣跡藝人,38週
602,王博弘,即將上映：我的逃兵時代,0:00 / 0:26
603,Matthew Tsai,王八蛋吧？,38週
604,Alan Hsu,關到死,38週
605,王瑋綸,關出來一樣要當兵喔，像你這樣的垃圾進去一定會被好好照顧一番的,38週
606,侯奕安,大陸我真的為你開心可以不用當兵了~~~,38週
607,Phill Liu,殺人未遂誒= =,Uber機場配車太爛加錢加滿啊，叫個特或賓士
608,他,肺霧你都過氣了有需要躲這幾個月？,38週
609,明加藤,史上第一個想蹲籠子逃避兵役的男輪,38週
610,村田柏穎,滾回對岸就不用當兵了,38週
611,Steve Cheng,什麼智商才會覺得不嚴重,38週
612,Peter Lin,Steve Cheng,所以才會讀學店
613,陳印信,滿滿的大牢房,38週
614,劉祐廷,噁,38週
615,何旭鵬,永遠被封殺關到老!菜比八,38週
616,高虎泰,為什麼能狠到打別人的家人？,38週
617,張嘉慶,去關好關滿還有刑事喔⋯⋯哈怎狗沒2樣！狗還會感恩,38週
618,王文均,死好啦，大陸,38週
619,王文均,笨色郎,38週
620,丞林,黑道陸,38週
621,王禾雄,最少要關滿三年；,這樣就不用當兵。
622,王禾雄,恭喜人生進入深造；,品嚐人身菊花爆裂。
623,秋雨寒,王禾雄,只是聲請而已 又還沒確定
624,喬治,我還是忍不住要再再一次的留言,恭喜你順利進入人生新舞台~~監獄聲押！
625,梁國輝,一個小影星混黑道,38週
626,徐品涵,哇！恭喜王大陸順利進入人生新舞台——監獄！,這可是個滿滿的大平台啊，沒有世俗的紛擾，沒有兵役的煩惱，只有無限的時間讓你沉澱，檢視自己的人生，順便還能認識一些志同道合的新朋友，人生閱歷直接升級！
627,Wang Summer,殺人未遂齁，媽的人模人樣的就是幹一些違法勾當,38週
628,Genki Charlie,殺人未遂,38週
629,陳凱傑,殺司機超可怕,38週
630,Shih Yu,現在當兵才1年爾已，還逃兵，丟臉，瞧不起你,38週
631,Doria Liu,把人打重傷 你這則也太諷刺 真的人設翻到谷底,38週
632,Scars Dis,惡劣藝人,38週
633,Ollie,以入獄代替兵役,38週
634,CT Lee,王中國,38週
635,Yang Lin,陳郁偉,出事打給你就好
636,陳郁偉,Yang Lin,保護好自己
637,陳奕洲,·,追蹤
638,林嘉禾,你怎麼不直接去死？,38週
639,Annie He,希望你趕快坐牢，還司機及其家人公道。,38週
640,鄭清芯,Annie He,真的，很廢又壞心的一個王渣
641,王雪奈,逃兵已經夠可恥居然還教唆打人，,果然是被演藝圈耽誤的8+9無誤
642,黃克爾,台灣不需要劣質藝人，回你的大陸吧！,38週
643,李比比,不要刪文喔…最好關閉垃圾糞專…你玩完了…戲子…,38週
644,李比比,為何刪文？,38週
645,徐宥杰,一個碰毒一個逃兵扁人難怪是兄弟,38週
646,James James,到底是誰讓你進演藝圈的,38週
647,Gueinang Kuenh,不捐你要怎樣？ 叫游姓友人揍我嗎？,38週
648,張廣信,為什麼不會開特斯拉的門？,38週
649,李比比,逃兵，又被檢方在通訊軟體發現炫耀打人好爽,再被挖出因為叫來計程車不滿意，就烙人亂打台灣人司機，而被起訴殺人未遂罪的中國藝人王大陸
650,秋雨寒,李比比,只是聲請而已 又還沒有確定
651,尤宏彥,最好進去關到死 有錢人仗勢欺負人,長的帥了不起？希望你進去蹲時有人能好好照顧你三餐
652,張淙閔,原來是黑道偶像哦？,38週
653,Alan Chen,這年頭犯罪錄影存證的傻屌案例又多你一個，天要亡你啊！,38週
654,郭廷德,·,追蹤
655,Pika Chen,當個兵也要躲 笑死,我兒子都比你有出息
656,李比比,公子哥兒們…死很大,38週
657,李比比,垃圾…當個戲子有這樣屌嗎？,38週
658,蔡沛佑,逃兵藝術家,38週
659,Miki Ida,恭喜吃牢房,38週
660,李比比,王大陸搭機返台，透過平台叫車，車來了後覺得車太差，教唆友人痛毆司機，手段相當殘忍，還拍影片，以沙人未遂起訴。,而且檢警是因為查閃兵案才發現案外案，有些人因為有錢就不把人當人看，這種人缺乏當人的資格！
661,鄭沛文,你怎麼這麼拉垮,38週
662,Bin LerDen,囂張跋扈 無恥無能 婊子無義 自毀前程,38週
663,Bin LerDen,車商富二代游翔閔,38週
664,ShaoChu Wang,聲押禁見囉,38週
665,Ping Kang,報應,38週
666,陳益紳,殺人犯,38週
667,蔡宗存,哇！你還真的以為你是道明寺啊？笑死,38週
668,Yi Deng,我耖你媽的大陸狗，別在這邊假慈善可以嗎，噁心,38週
669,林國凱,翻車囉！演流氓最後真的變流氓，真的是滿滿的大平台,38週
670,陳凱傑,殺人犯,38週
671,藍玉米,人家一手好牌,我有一手金牌
672,Chien Wei-chen,彎道情人時期覺得你很中二；我的少女時代印象分數有好一點，結果你搞出大平台；造假逃兵就算了，頂多證明你沒用；結果現在教唆打人殺人未遂，你實在糟糕透頂,38週
673,吳鬱生,王大陸你真是一個低能兒誒 還沒看過這麼笨的藝人,38週
674,馬詣超,阿六仔 你很大尾膩。欠人處理誒款喔,38週
675,薛博偉,嫌車太爛就打人，爛人一個，垃圾,38週
676,Sean Yang,…….開特斯拉要被打耶！大陸哥車門打不開…..直接打爆司機……！,38週
677,Sean Yang,想了解到底是開哪一款車？竟然要打司機…….！,38週
678,鄭清芯,Sean Yang,特斯拉
679,劉立德,王大陸的演藝生命倒數計時中,38週
680,Sean Yang,人品低劣！ 王大陸教唆殺人 請問司機脊髓損傷了嗎？ 幫忙度過難關？應該是是打到住院吧！,38週
681,Caleb,首頁 / 社會,王大陸嫌接機車太爛涉找人毆打司機 檢依殺人未遂送辦
682,Andy Huang,逃兵，你去大陸好了啦，還教唆打人，快點退出演藝圈吧！,38週
683,喬治,還是忍不住要再次給你留言,得知你有很大的機會可以去坐牢
684,陳強強,https://www.ettoday.net/news/20250304/2919194.htm?from=fb_et_share_PIC&fbclid=IwY2xjawIz4NlleHRuA2FlbQIxMAABHWcxV2GshFvtggjGPi5CIsJ0zgpfXIDf2ylrVRceTX38lPwKKwQNj-HMLg_aem_hDhpVfZmus3DWFAUOGUQLA,38週
685,陳強強,會不會開門阿,哈哈
686,陳強強,你有去嗎?,38週
687,Chia-wei Chang,殺人未遂,38週
688,張白白,最好入伍操死你,38週
689,王友道,下去吧，哈哈哈 殺人未遂,38週
690,熊蓋讚,小知識：特斯拉的把手壓一下就會彈出來，不要氣到亂打人喔！,#王大陸 #特斯拉 #Uber
691,Hon-lun Wu,我寧願看蕭大陸,38週
692,陳一銘,發你媽媽在耍屌,38週
693,林小君,陳一銘,38週
694,Laura Nishikido Ryo Chen,假道學,揍人的時候怎麼沒想到揍到他人可能脊椎受傷啊
695,Hsuan JM,我的苦窯時代即將上演，真期待,希望至少判個十年
696,Chiu Sable,是打人不落人後吧？,38週
697,陳昱翰,教唆殺人這位中國人,38週
698,李家勳,咖小 幹,38週
699,林俊雄,打人好兇啊，演藝生涯完蛋了，本來就不紅現在更慘了,38週
700,黃小銘,為什麼要打人,38週
701,林覷矢,敗類，幹！,38週
702,黃上誠,回你家的西台灣，＋9藝人 逃兵還失敗 你有什麼用,38週
703,張逸,揍爽了沒？,38週
704,Rtope Ko,張逸,加油 王大陸，你沒錯
705,林庭誼,張逸,等等給你晚點名
706,游崴翔,厲害,為了逃兵 直接搞一個殺人未遂 高招高招！
707,CT Lee,還跳針“你們不是已經來過了？”，敢做就敢當，還裝咧。,38週
708,彭冠瑋,今天打人沒 ？朋友有空打人沒空去接你 ？超廢欸,38週
709,張喆寧,彭冠瑋,38週
710,張喆寧,彭冠瑋,朋友腦子裝屎
711,Row An,水喔坐牢3年就可以不用當兵了大陸 計畫通啊,38週
712,陳凱傑,幹你娘出來輸贏啦,38週
713,Shihchou Huang,87,38週
714,江承霖,為什麼這麼久沒更新這則消息太舊了！,因為台灣沒有利用的價值了嗎？誇張！
715,唐唐,給你滿滿的,逃兵殺人未遂時代
716,陳凱文,可憐的王姓大陸人，人不好好當，偏偏要當個連畜生都不如的東西,38週
717,唐唐,我的殺人未遂逃兵時代,你就是垃圾一個
718,Tedros Adhanom Ghebreyesus,你該不會以為坐牢就不用當兵吧？,38週
719,唐唐,Tedros Adhanom Ghebreyesus,先抓去坐完牢，再抓去當兵軍紀教育
720,Alex King,假鬼假怪心術不正台灣垃圾,38週
721,魏琳,為什麼要打司機還拍影片這麼沒教養嗎？？哪天你爸在外面被人欺負你笑的出來嗎真的有夠爛⋯⋯,38週
722,陳昱谷,疑似叫唆打人有發揮演技嗎？,38週
723,姚子文,打人殺人把人命當成什麼？,你無法無天是吧？
724,Siao Hsiao,垃圾殺人犯,38週
725,Js Evan,你把社会人渣败类的角色发挥得淋漓尽致,38週
726,Peter Box,監獄大平台在等著你,38週
727,鐘員外,好奇是來什麼車,讓王大藝人理智線斷裂
728,晁岳瑄,笑死 進監獄好好爽爽吧,38週
729,Grans Yuan,真的是爛人,38週
730,陳佳冠,王大陸,的媽媽經證實，為北港香爐
731,Jian Kia Zhou,哇靠，厲害想到這招,38週
732,Gusdavo Way,一年兵不當寧可坐牢，這定性沒人比你堅決,38週
733,張多多,到底是有多怕當兵啦～,38週
734,Chang Zhuehong,洪敏魁,是不是因為司機好心提醒他記得去報到當兵所以攜同友人送司機一頓粗飽加KO鐵拳？
735,洪晨軒,兄弟你這招厲害 用這招躲當兵欸,38週
736,唐唐,洪晨軒,先坐完牢，再送去軍中軍紀教育
737,陳翰,有推薦的格鬥技嗎,38週
738,蔡品政,垃圾欸 什麼咖,38週
739,Ch Ris,別人的爸爸不是爸爸？,打的人 半死不活
740,王皓,難怪你不敢去當兵,你這種個性應該會被搞死
741,馬孟平,被移送法辦了 這麼狠 怎麼沒有開庭烙人打檢察官.... 不然烙人去跟美軍海豹部隊拿槍對幹 沒種,38週
742,Ch Ris,裝什麼愛心啦 噁心死,38週
743,陳怡霖,好可怕喔 還會打司機,38週
744,鄭家閔,恭喜你用心良苦逃兵成功～,5年
745,Lin Compromise,有錢人偏差，什麼是都想用錢解決，看人不爽花錢買兇，不想當兵，花錢逃兵，這種人還想繼續混演藝圈，抵制死你,38週
746,錒魁.,幫頂 threads的這個人 jinyi_o217是詐騙，妳戳破他他會封鎖你加刪除的留言 不要給他流量了,還鎖留言 有夠可悲
747,張耀宗,媽寶王,38週
748,Danny Chin,給我滾出來,38週
749,Marc Linn,打司機?馬奇歐2代?,38週
750,張家銘,滿滿的大～牢～房～,38週
751,項鄉湘,原來你那麼壞！,不是善類
752,YingLin Liu,給你滿滿的大刑期,38週
753,Ninika Ninika,去跟人家道歉吧！太誇張,38週
754,鄭仲皓,恭喜逃兵成功,38週
755,吳米琪,有夠中二==,38週
756,陳傑,為什麼要打人！在台灣享有自由過度 卻不敢服國民義務,38週
757,Steven Sun,逃兵殺人未遂仔,38週
758,Tinya Le,你出來 你出來。你是沒被打過是不是,38週
759,Sean Yang,……..拳頭面對共產黨不知道會不會一樣兇狠！,38週
760,阿賢,原來逃兵役是為了入獄阿,38週
761,陳佳冠,王大陸,的母親北港香爐
762,薛仁傑,滿滿的～大牢房！,38週
763,周艾法,垃圾,38週
764,Ifeng Chen,哈哈哈哈哈哈哈,38週
765,Hechan Hsieh,工作聯繫的項目有包含烙人嗎,38週
766,林瑋凱,Hechan Hsieh,不知道看司機不爽能不能連繫他
767,Kuanwei LI,Hechan Hsieh,有歐
768,李萬泰,找人打司機最厲害，人渣,38週
769,洪瑋,王大陸,希望你在獄中可以遇到一個對你很好、愛你疼你的男朋友
770,Ten Charm,這麽牛是嫌司機沒用牛車載你才教訓他厚⋯⋯,38週
771,Kevin Chang,為什麼要打人,38週
772,Jimmy Wu,王柴玲 你弟殺人哈哈 王老母死不瞑目,38週
773,Steve Nick,徐太宇,38週
774,Steve Nick,操你媽的殺人犯,38週
775,River Saviola,笑撚死人,38週
776,林紀成,組織犯罪了,38週
777,潘傑傑,怎麼死的都是好藝人 而不是你這種台灣之恥,38週
778,林彥杰,垃圾,38週
779,歐庫拉,用錢種出來的阿到啊，自以為阿謝，結果是阿到,38週
780,陳冠銘,吃飯睡覺打司機,38週
781,林友恩,連派車員都不放過，真的有夠狠,38週
782,Minhael Wang,完蛋了。你現在連大陸也不能去了,38週
783,孫誌強,Minhael Wang,坐桶子可以
784,黃裕民,他可以去東南亞打電話,38週
785,River Saviola,Minhael Wang,來中國香港吧
786,凱莉張,退出演藝圈吧！,38週
787,高婉柔,凱莉張,人家大紅大紫閃兵還有得講，小王很紅嗎？需要逃兵嗎！？
788,Wang Summer,16位台灣藝人響應「中國台灣省」一詞：,其中過氣藝人8位:
789,沉沒中,凱莉張,很多人喜歡他
790,Rtope Ko,凱莉張,加油 王大陸，你沒錯
791,黃裕民,凱莉張,影息一陣，劈腿出軌多人運動的，最後還是會被接受及遺忘
792,Wang Summer,凱莉張,他會滾去中國
793,Jimmy Wu,王台慶一定很後悔內射你老母,生了一隻畜牲，只會養不會教
794,楊明山,垃圾人！,38週
795,Hon-lun Wu,超派大陸，我寧願看蕭大陸，也不看你。,38週
796,李國鋒,王大陸以後演藝事業全毀。好棒棒，真是滿滿的大麻煩！,38週
797,林重廷,撿角,38週
798,劉華,不收押肯定跑回大陸,38週
799,李國鋒,殺人犯抓起來！這下子可以不用當兵啦，去當罪犯！關久ㄧ點，好好磨練在牢裡，以後可以反攻大陸去！,38週
800,Xiang-Min Li,舔共藝人不意外,38週
801,林欣德,教唆殺人又妨礙兵役？這不關就沒道理了！,38週
802,莫言,為閃兵役 直接開大了,五年以上就不用當了
803,李國鋒,莫言,中共走狗，ㄧ定要嚴辦！出賣台灣的
804,許維霆,你真的是逃避兵役之神欸,100萬演不夠
805,Man Sheng,哇 滿滿的打平台 打好打滿,38週
806,Liao Meng Peng,前科大陸犯,38週
807,金晨熙,死廢物,打我啊
808,Wei Wei,請問是王大陸，還是大陸王,38週
809,Wen Sheng,打司機 是不是 你他媽 吃飽太閒 閒車爛 不會自己開車喔 ？ 你他媽個逼,寧可 入獄
810,Ken Lin,Wen Sheng,他爽啊
811,Chu Ching,Wen Sheng,入獄還是要入伍的 先後次序而已
812,王旺財,Wen Sheng,你確定他會開車？？
813,趙翊呈,為了不當兵去坐牢 好聰明！,38週
814,林友恩,逃兵就算了，烙人打司機真的有夠垃圾,38週
815,高恩恩,真是厲害，逃兵役還打無辜的派車司機！家裡面有錢就這麼自我優越嗎？對了，如果不靠家裡面媽寶，你的演技真菜,38週
816,高恩恩,真是厲害，逃兵役還打無辜的派車司機！家裡面有錢就這麼自我優越嗎？對了，如果不靠家裡面媽寶，你的演技真菜,38週
817,高恩恩,真是厲害，逃兵役還打無辜的派車司機！家裡面有錢就這麼自我優越嗎？對了，如果不靠家裡面媽寶，你的演技真菜,38週
818,彭琨展,逃兵還打人 你丟不丟臉,38週
819,潘俊彥,彭琨展,不會喔。因為沒有臉
820,Ken Lin,彭琨展,畜牲無罪啊
821,許書豪,彭琨展,兵不敢當，打人也不敢，真孬
822,Yan Yan,一年兵不夠現在外加牢飯，爽了吧大陸仔,38週
823,DO BC,大陸仔，逃兵役已經夠可恥，還因為小事找人襲擊他人，你這次應該玩完，洗乾淨屁股坐牢等穿後庭吧，仆街！,38週
824,廖韋傑,不敢當兵 臭俗辣～,38週
825,林紘毅,真是厲害，逃兵役還打無辜的派車司機！家裡面有錢就這麼自我優越嗎？對了，如果不靠家裡面媽寶，你的演技真菜,38週
826,李逸民,牛盲耶!教唆殺人耶!好可怕喔,38週
827,Saya Hey,坐輪椅幫你接機 會被打嗎？,38週
828,Weii Kao,我的89時代,現正熱映中
829,李比比,沒演技沒顏質…,38週
830,Mark Wang,烙人打司機，很秋是不是?,38週
831,李比比,戲子…以為殺人是演戲嗎？,38週
832,林文,王大陸日前才被爆涉嫌偽造不實醫療證明企圖閃躲兵役，未料今又爆出，撂人痛毆司機及平台派車員，遭到警方移送至檢方複訊，案由是「殺人未遂」。你準備抓去關,38週
